word_count,urgent_keyword_count,sentiment_score,historical_ticket_count,crisis_severity_index,recommended_grant,dropout_risk
143,1,0.5360,13,0.3824,382.00,0.3933
194,4,0.3789,7,0.7517,751.00,0.8284
117,1,0.4916,15,0.3613,361.00,0.3107
93,0,0.0726,15,0.0000,0.00,0.0000
56,0,0.2015,15,0.1237,123.00,0.0422
195,2,0.3766,15,0.5436,543.00,0.4689
90,1,0.0785,4,0.2195,219.00,0.1497
248,9,0.9781,5,0.7481,748.00,0.6640
120,4,0.5285,8,0.6227,622.00,0.6517
123,2,0.5736,18,0.5012,501.00,0.4127
62,2,0.0619,8,0.3038,303.00,0.3102
379,7,0.8154,19,0.7638,763.00,0.7301
229,5,0.9901,3,0.8446,844.00,0.7998
460,7,0.6713,8,0.7790,778.00,0.8193
102,1,0.3473,20,0.2914,291.00,0.2556
88,3,0.3257,20,0.5926,592.00,0.6281
153,9,0.7358,9,0.6913,691.00,0.6550
87,2,0.3351,17,0.2215,221.00,0.2717
322,6,0.5694,7,0.6360,636.00,0.7245
317,6,0.7133,10,0.8597,859.00,0.8630
158,1,0.5487,17,0.3118,311.00,0.3608
445,5,0.5507,14,0.8260,825.00,0.8802
86,1,0.0843,13,0.0644,64.00,0.0638
453,6,0.8395,20,0.7790,778.00,0.7334
94,0,0.2043,2,0.2635,263.00,0.2856
193,6,0.8640,1,0.8429,842.00,0.7507
52,1,0.1438,3,0.2900,289.00,0.3292
63,0,0.0877,0,0.1635,163.00,0.1936
401,6,0.9464,0,0.8697,869.00,0.7751
320,8,0.6365,18,0.8573,857.00,0.7780
391,10,0.6860,7,0.8816,881.00,0.9051
199,2,0.3529,19,0.4426,442.00,0.3515
156,3,0.4205,5,0.5117,511.00,0.4456
134,3,0.4603,5,0.4547,454.00,0.3761
151,4,0.4593,13,0.7086,708.00,0.6955
397,7,0.6357,12,0.9253,925.00,0.8461
249,4,0.9307,0,0.7217,721.00,0.7137
109,2,0.3683,4,0.3275,327.00,0.3134
70,1,0.2283,14,0.3098,309.00,0.3624
188,10,0.9728,14,0.8176,817.00,0.8761
53,0,0.1803,17,0.1754,175.00,0.1775
66,2,0.2714,15,0.4379,437.00,0.4888
461,6,0.6086,16,0.7388,738.00,0.7251
174,3,0.5702,8,0.5161,516.00,0.4542
112,3,0.3307,4,0.4992,499.00,0.5313
494,9,0.6430,19,0.7914,791.00,0.7731
128,2,0.4012,17,0.2691,269.00,0.3432
43,0,0.3321,10,0.0825,82.00,0.1173
63,1,0.2935,20,0.1210,121.00,0.0616
174,2,0.4086,13,0.3683,368.00,0.3278
117,3,0.3228,2,0.6000,599.00,0.6644
103,4,0.3415,18,0.6266,626.00,0.6259
91,2,0.0513,5,0.2519,251.00,0.2555
82,4,0.3259,10,0.4601,460.00,0.5563
277,9,0.9241,18,0.8261,826.00,0.8279
195,2,0.3970,1,0.4517,451.00,0.3724
84,2,0.5626,17,0.3970,396.00,0.3761
356,10,0.7319,6,0.7420,741.00,0.7926
189,1,0.3159,19,0.2483,248.00,0.1893
85,2,0.2601,19,0.4032,403.00,0.3731
43,1,0.2112,16,0.1462,146.00,0.1793
189,2,0.3019,1,0.4052,405.00,0.4490
480,5,0.9568,19,0.8963,896.00,0.8719
58,0,0.2473,4,0.2912,291.00,0.3239
296,6,0.8933,8,0.9423,942.00,0.8532
46,1,0.3144,1,0.2543,254.00,0.2418
98,0,0.1156,3,0.0555,55.00,0.0000
328,8,0.9857,17,1.0000,1000.00,1.0000
157,3,0.5545,9,0.6801,680.00,0.7168
66,0,0.3409,6,0.3321,332.00,0.4303
269,10,0.7994,18,0.9448,944.00,0.9800
453,5,0.9489,6,1.0000,1000.00,0.9380
227,6,0.5818,19,0.7708,770.00,0.8357
69,1,0.2099,16,0.2874,287.00,0.2584
54,1,0.0891,9,0.1216,121.00,0.0683
180,1,0.4383,5,0.4949,494.00,0.4025
102,3,0.5900,19,0.6866,686.00,0.7528
115,1,0.5458,14,0.2872,287.00,0.2606
174,2,0.4533,1,0.3000,300.00,0.3756
158,4,0.3413,5,0.7149,714.00,0.7608
148,3,0.3322,16,0.4764,476.00,0.4199
357,9,0.5751,15,0.6857,685.00,0.6564
36,1,0.2629,16,0.1905,190.00,0.2104
210,6,0.8316,6,0.9829,982.00,0.9809
81,3,0.3872,17,0.4578,457.00,0.4470
134,2,0.3974,16,0.3178,317.00,0.3234
111,1,0.4535,4,0.3142,314.00,0.3117
168,3,0.4451,11,0.5599,559.00,0.6030
76,1,0.2858,0,0.3865,386.00,0.3421
180,3,0.5500,10,0.4642,464.00,0.4142
118,3,0.3108,11,0.6009,600.00,0.5742
57,1,0.2292,10,0.1010,101.00,0.0638
153,3,0.4530,8,0.3591,359.00,0.3955
55,1,0.2576,15,0.1731,173.00,0.2101
463,6,0.6337,11,0.6572,657.00,0.7055
417,6,0.5995,20,0.7648,764.00,0.6673
57,0,0.1465,3,0.2653,265.00,0.2857
33,1,0.2404,8,0.3457,345.00,0.4004
387,6,0.6061,9,0.6805,680.00,0.7359
178,7,0.9843,5,0.9395,939.00,0.8972
139,2,0.5526,6,0.3874,387.00,0.4179
236,6,0.9598,15,0.9180,918.00,0.8791
281,7,0.6330,16,0.7022,702.00,0.6932
192,3,0.3459,14,0.3865,386.00,0.3086
291,9,0.9131,3,0.9115,911.00,0.9211
43,0,0.1508,5,0.1909,190.00,0.1322
180,8,0.5639,17,0.8037,803.00,0.8049
155,4,0.5783,8,0.7345,734.00,0.6369
32,1,0.2819,15,0.2201,220.00,0.1423
155,2,0.4330,16,0.4756,475.00,0.4785
285,9,0.7845,19,0.8148,814.00,0.8389
159,4,0.4925,20,0.7227,722.00,0.7634
288,8,0.6635,1,0.8574,857.00,0.7684
94,2,0.1683,4,0.4255,425.00,0.4797
391,4,0.9030,11,0.7078,707.00,0.6113
98,0,0.2486,5,0.0319,31.00,0.0294
88,1,0.1777,2,0.2242,224.00,0.2700
38,2,0.1184,16,0.1617,161.00,0.2180
83,2,0.1093,14,0.2820,281.00,0.3413
127,3,0.5253,7,0.5721,572.00,0.6586
164,4,0.6713,18,0.6628,662.00,0.5744
91,2,0.3434,2,0.2965,296.00,0.3260
171,1,0.5891,19,0.2929,292.00,0.2967
154,3,0.4353,14,0.3697,369.00,0.3120
174,3,0.3777,6,0.4732,473.00,0.5198
103,2,0.5817,8,0.5505,550.00,0.5334
147,4,0.4947,4,0.5946,594.00,0.6314
57,0,0.0873,20,0.0000,0.00,0.0000
160,3,0.5210,18,0.4383,438.00,0.5269
49,1,0.3055,6,0.3397,339.00,0.4170
62,2,0.1245,4,0.2926,292.00,0.3208
37,2,0.0921,13,0.1970,197.00,0.1892
31,0,0.0671,8,0.0902,90.00,0.0586
157,1,0.5032,3,0.3261,326.00,0.3768
111,3,0.3133,14,0.5506,550.00,0.6117
193,1,0.3401,6,0.2993,299.00,0.3549
162,2,0.4182,18,0.5980,598.00,0.5670
72,2,0.3185,2,0.4759,475.00,0.3816
476,9,0.6122,1,0.9652,965.00,1.0000
290,10,0.8350,10,0.7586,758.00,0.8499
173,2,0.3998,11,0.5366,536.00,0.5347
95,2,0.2762,13,0.4071,407.00,0.4707
239,9,0.5841,11,0.8336,833.00,0.8455
251,5,0.7223,2,0.9401,940.00,0.9690
96,0,0.1934,1,0.3258,325.00,0.3155
195,8,0.7914,5,0.8297,829.00,0.8648
285,7,0.7411,4,0.7743,774.00,0.7480
386,6,0.9859,4,0.9312,931.00,0.8442
152,3,0.3598,8,0.3913,391.00,0.4060
201,6,0.7161,15,0.7129,712.00,0.7625
359,5,0.5995,6,0.7589,758.00,0.8513
164,3,0.5496,13,0.7338,733.00,0.6928
120,3,0.3680,16,0.5865,586.00,0.5354
192,2,0.3296,16,0.3999,399.00,0.3429
153,3,0.3487,17,0.6169,616.00,0.6744
97,1,0.3604,5,0.1912,191.00,0.1330
49,1,0.3355,19,0.4523,452.00,0.5140
373,4,0.7434,0,0.6969,696.00,0.7381
170,1,0.5522,18,0.2971,297.00,0.3877
136,3,0.3441,17,0.5591,559.00,0.5203
333,5,0.7598,10,0.7813,781.00,0.8688
96,1,0.3528,9,0.1879,187.00,0.1016
410,9,0.7838,6,0.7408,740.00,0.6953
194,2,0.5446,5,0.3970,396.00,0.3456
290,10,0.5607,7,0.8311,831.00,0.8567
161,2,0.3269,11,0.5035,503.00,0.5812
209,9,0.9651,4,0.8774,877.00,0.7830
135,2,0.3114,17,0.4836,483.00,0.4641
53,1,0.3296,19,0.4271,427.00,0.3856
32,0,0.3203,18,0.1782,178.00,0.1902
140,2,0.5670,12,0.5286,528.00,0.4588
131,4,0.5099,13,0.5617,561.00,0.6444
364,8,0.5538,7,0.8668,866.00,0.9052
57,1,0.1260,18,0.1532,153.00,0.1160
469,8,0.7229,8,0.7058,705.00,0.7648
297,9,0.8955,2,0.8120,811.00,0.7406
89,2,0.1441,4,0.2793,279.00,0.2729
106,1,0.3680,11,0.2089,208.00,0.1414
186,1,0.3565,8,0.4013,401.00,0.4995
67,2,0.1621,14,0.3785,378.00,0.2824
271,7,0.8232,17,0.8238,823.00,0.7706
155,3,0.3597,6,0.5298,529.00,0.4450
138,2,0.4931,8,0.5162,516.00,0.5271
498,9,0.8458,11,0.8215,821.00,0.8834
94,1,0.4518,2,0.4080,407.00,0.3961
89,1,0.3478,10,0.3306,330.00,0.4189
194,1,0.5497,20,0.3917,391.00,0.3103
175,3,0.4207,5,0.5441,544.00,0.6373
379,10,0.9655,13,1.0000,1000.00,1.0000
277,7,0.5742,16,0.7528,752.00,0.7112
37,2,0.3345,6,0.4091,409.00,0.4858
190,3,0.3255,14,0.4468,446.00,0.4446
355,8,0.6977,11,0.9378,937.00,0.9380
107,4,0.3563,12,0.5128,512.00,0.5507
333,8,0.6907,20,0.9664,966.00,1.0000
41,2,0.2225,1,0.3353,335.00,0.2380
150,2,0.3954,9,0.3802,380.00,0.4730
193,4,0.4580,18,0.5721,572.00,0.5312
431,8,0.9829,11,0.8456,845.00,0.9348
401,5,0.7320,0,0.7637,763.00,0.7661
140,2,0.4702,19,0.3642,364.00,0.4478
190,2,0.4635,4,0.3275,327.00,0.2873
197,4,0.3829,12,0.6510,650.00,0.7008
98,3,0.5007,15,0.5215,521.00,0.5775
169,1,0.5461,11,0.2781,278.00,0.3462
97,1,0.0785,11,0.1944,194.00,0.1636
216,9,0.7102,10,0.7775,777.00,0.8021
441,5,0.7887,13,0.7505,750.00,0.7158
75,1,0.1124,12,0.0994,99.00,0.1815
163,1,0.5460,16,0.4836,483.00,0.4350
167,4,0.3874,13,0.4797,479.00,0.4104
187,2,0.3856,5,0.3314,331.00,0.2436
462,7,0.6185,1,0.9186,918.00,0.9588
93,1,0.3206,18,0.3057,305.00,0.3410
123,2,0.5261,2,0.5718,571.00,0.5699
97,3,0.3298,13,0.4568,456.00,0.5479
104,2,0.3607,5,0.3879,387.00,0.4007
87,1,0.2814,10,0.2799,279.00,0.2581
404,9,0.9610,20,0.8451,845.00,0.9391
333,8,0.9560,18,0.9719,971.00,1.0000
188,1,0.4363,15,0.3272,327.00,0.2764
97,2,0.4282,3,0.5393,539.00,0.5550
167,3,0.3334,18,0.4691,469.00,0.4686
86,2,0.5288,5,0.5425,542.00,0.5683
70,1,0.1538,5,0.1225,122.00,0.2223
374,9,0.6885,12,0.9106,910.00,0.8158
96,2,0.1670,15,0.2768,276.00,0.3052
47,2,0.2848,18,0.4484,448.00,0.3929
38,2,0.0577,7,0.0818,81.00,0.1673
52,1,0.3219,1,0.3296,329.00,0.4185
269,8,0.7138,6,0.9556,955.00,0.9799
371,5,0.9456,17,0.8635,863.00,0.9291
90,3,0.5500,16,0.5822,582.00,0.4935
277,4,0.7624,19,0.6018,601.00,0.6267
50,2,0.0706,11,0.3712,371.00,0.3724
59,1,0.1498,16,0.1399,139.00,0.1297
53,1,0.2480,0,0.2369,236.00,0.2585
175,2,0.3089,18,0.5043,504.00,0.4868
233,6,0.9359,10,0.8032,803.00,0.7220
90,4,0.3211,17,0.5703,570.00,0.6642
91,4,0.4824,0,0.6605,660.00,0.6236
84,0,0.1030,17,0.2654,265.00,0.2856
75,0,0.1844,15,0.0000,0.00,0.0162
322,9,0.7512,6,0.8303,830.00,0.8414
51,2,0.1027,19,0.2393,239.00,0.2925
493,7,0.9549,17,0.8383,838.00,0.8558
101,2,0.3017,16,0.3718,371.00,0.4141
96,4,0.3252,10,0.4858,485.00,0.4595
375,7,0.5700,3,0.8807,880.00,0.9622
343,5,0.7915,5,0.7824,782.00,0.7379
292,6,0.6021,13,0.6730,672.00,0.6693
121,1,0.3650,11,0.3986,398.00,0.3810
75,1,0.0693,2,0.0559,55.00,0.1453
446,6,0.9989,6,0.9142,914.00,0.9401
184,4,0.5307,9,0.5435,543.00,0.6277
126,2,0.4776,8,0.3156,315.00,0.3073
145,4,0.4204,12,0.6530,652.00,0.6640
131,1,0.3922,4,0.2741,274.00,0.1964
162,4,0.5325,14,0.5228,522.00,0.4496
85,2,0.2257,16,0.4488,448.00,0.5115
82,1,0.1194,15,0.0743,74.00,0.0000
319,6,0.7373,7,0.7687,768.00,0.7775
146,2,0.3502,11,0.4143,414.00,0.3267
133,2,0.3104,15,0.2837,283.00,0.3242
77,1,0.1919,14,0.2979,297.00,0.2123
57,1,0.2210,15,0.2570,256.00,0.3382
48,2,0.2952,11,0.3102,310.00,0.3524
32,2,0.2623,8,0.2376,237.00,0.2946
478,5,0.6395,6,0.9037,903.00,0.8269
70,1,0.3232,7,0.3623,362.00,0.2675
53,1,0.2809,1,0.1844,184.00,0.2637
153,2,0.5768,7,0.4989,498.00,0.4570
475,8,0.8943,3,1.0000,1000.00,1.0000
483,6,0.8140,11,0.7745,774.00,0.8461
43,1,0.3492,8,0.3876,387.00,0.3904
70,2,0.2767,6,0.3073,307.00,0.3141
423,10,0.8345,17,0.9377,937.00,0.9550
188,6,0.7137,6,0.7062,706.00,0.7199
443,7,0.8834,3,0.8013,801.00,0.7311
180,2,0.3957,1,0.3565,356.00,0.3852
409,5,0.9045,3,0.8708,870.00,0.8441
94,2,0.2540,15,0.3022,302.00,0.3612
188,4,0.5369,11,0.6529,652.00,0.7510
98,2,0.5492,2,0.3382,338.00,0.4107
148,3,0.5617,11,0.4376,437.00,0.5282
69,1,0.0904,17,0.1398,139.00,0.0990
55,1,0.1757,3,0.1330,132.00,0.1362
285,7,0.5578,15,0.7949,794.00,0.7219
162,2,0.3172,11,0.4772,477.00,0.5217
301,8,0.9026,19,1.0000,1000.00,1.0000
211,4,0.7186,7,0.7435,743.00,0.7200
121,2,0.5732,16,0.5928,592.00,0.6331
178,1,0.3463,7,0.4155,415.00,0.3832
61,1,0.0732,7,0.3123,312.00,0.3920
108,2,0.3404,17,0.4250,424.00,0.3825
132,2,0.3693,7,0.3384,338.00,0.2912
65,2,0.0595,16,0.3738,373.00,0.3765
334,6,0.9237,12,1.0000,1000.00,1.0000
493,9,0.6447,2,0.8811,881.00,0.8773
102,2,0.4311,6,0.4492,449.00,0.3680
311,10,0.8169,9,0.8923,892.00,0.9878
116,2,0.3475,18,0.4994,499.00,0.5732
197,3,0.5088,8,0.6099,609.00,0.6153
75,1,0.0656,9,0.1241,124.00,0.2124
188,1,0.5435,7,0.3969,396.00,0.3615
154,3,0.5623,6,0.6370,636.00,0.5695
216,8,0.7325,3,0.6536,653.00,0.6964
129,1,0.4022,2,0.3841,384.00,0.3075
84,2,0.3426,14,0.2432,243.00,0.2949
54,1,0.2738,19,0.2177,217.00,0.1601
149,3,0.3622,18,0.5081,508.00,0.4444
390,5,0.6674,7,0.7778,777.00,0.6897
449,7,0.5918,12,0.6696,669.00,0.5981
338,5,0.9300,15,0.9694,969.00,0.9792
114,4,0.3486,12,0.5886,588.00,0.4979
230,8,0.7572,6,0.9489,948.00,0.8636
122,2,0.4763,17,0.4826,482.00,0.4384
76,1,0.2015,11,0.3485,348.00,0.2588
125,1,0.5610,16,0.3811,381.00,0.4611
58,0,0.2155,1,0.2462,246.00,0.2303
198,7,0.9731,15,0.8600,859.00,0.8395
69,1,0.3063,2,0.3332,333.00,0.2951
98,4,0.5124,11,0.7612,761.00,0.7628
47,2,0.2537,13,0.4624,462.00,0.5231
88,3,0.5391,12,0.5160,515.00,0.4191
423,5,0.6279,11,0.7339,733.00,0.7552
422,5,0.5732,17,0.5700,569.00,0.4935
47,1,0.2590,3,0.1209,120.00,0.0279
46,2,0.1732,17,0.3255,325.00,0.3798
424,8,0.6881,14,0.8886,888.00,0.9100
66,1,0.1819,17,0.1075,107.00,0.1297
137,4,0.5682,12,0.8135,813.00,0.8522
176,1,0.5810,4,0.3283,328.00,0.2506
193,3,0.4750,12,0.5944,594.00,0.5936
40,2,0.3014,8,0.4772,477.00,0.5513
184,1,0.4733,14,0.2631,263.00,0.1971
395,6,0.6842,11,0.9350,935.00,0.9683
91,1,0.2813,1,0.2317,231.00,0.2260
113,1,0.3166,4,0.2303,230.00,0.2527
194,2,0.3927,12,0.5431,543.00,0.5760
252,5,0.7625,14,0.8214,821.00,0.7920
64,2,0.2541,2,0.2819,281.00,0.2794
442,6,0.8236,9,1.0000,1000.00,0.9676
59,1,0.1873,16,0.3262,326.00,0.3215
83,2,0.3506,5,0.2563,256.00,0.2416
111,2,0.5459,4,0.4434,443.00,0.3713
71,1,0.2507,8,0.1253,125.00,0.1404
40,1,0.0708,18,0.0937,93.00,0.0545
50,0,0.2236,3,0.1517,151.00,0.1818
93,3,0.5444,0,0.6658,665.00,0.5809
94,1,0.3616,2,0.3492,349.00,0.4256
36,1,0.1361,12,0.0480,48.00,0.0717
298,10,0.5607,7,0.7518,751.00,0.8341
135,3,0.4815,5,0.4461,446.00,0.5055
39,0,0.0903,14,0.1462,146.00,0.0578
96,0,0.1923,0,0.0342,34.00,0.0000
170,2,0.5308,3,0.3838,383.00,0.4629
47,2,0.2669,11,0.4063,406.00,0.3885
76,1,0.1555,11,0.0550,54.00,0.1168
367,6,0.6368,20,0.8647,864.00,0.8501
167,6,0.7977,6,0.9499,949.00,0.9785
403,10,0.5674,4,0.8349,834.00,0.7996
153,2,0.3937,19,0.5533,553.00,0.5167
114,4,0.3298,14,0.6079,607.00,0.6381
36,0,0.3046,13,0.1391,139.00,0.0903
391,5,0.5854,19,0.7919,791.00,0.6958
110,4,0.5306,11,0.6374,637.00,0.7221
352,6,0.9773,5,0.8489,848.00,0.8595
467,8,0.7398,2,0.7191,719.00,0.6645
231,8,0.5844,19,0.8759,875.00,0.8690
89,0,0.2236,4,0.3109,310.00,0.2496
209,9,0.6796,9,0.8121,812.00,0.7540
121,3,0.4831,1,0.6568,656.00,0.6763
155,5,0.6959,19,0.9504,950.00,0.8610
67,2,0.1663,2,0.2497,249.00,0.2717
181,2,0.4753,18,0.3014,301.00,0.3620
79,1,0.0551,15,0.0700,69.00,0.0998
325,9,0.7553,8,0.8763,876.00,0.8465
163,2,0.3201,0,0.3315,331.00,0.3580
487,9,0.5531,13,0.6771,677.00,0.6742
82,3,0.5180,7,0.6228,622.00,0.6409
34,0,0.3172,8,0.1877,187.00,0.2270
158,2,0.4817,0,0.4357,435.00,0.3402
92,0,0.3234,19,0.2582,258.00,0.3310
228,6,0.7048,11,0.8504,850.00,0.9182
135,2,0.3578,13,0.3987,398.00,0.4151
214,7,0.5574,8,0.8590,858.00,0.9011
441,5,0.8251,1,1.0000,1000.00,0.9199
397,7,0.6432,6,0.7991,799.00,0.7551
151,3,0.3577,20,0.4261,426.00,0.3764
35,1,0.2208,15,0.2897,289.00,0.2174
55,1,0.0992,2,0.0521,52.00,0.0211
155,3,0.4825,15,0.4790,479.00,0.4786
56,1,0.1631,3,0.1325,132.00,0.1110
92,3,0.4496,5,0.4016,401.00,0.3380
86,3,0.5238,16,0.5842,584.00,0.6658
38,2,0.2425,5,0.3321,332.00,0.2745
101,3,0.4050,16,0.6401,640.00,0.5848
93,0,0.1597,14,0.1548,154.00,0.2071
200,2,0.3787,11,0.4243,424.00,0.3606
179,4,0.3799,7,0.5872,587.00,0.5051
73,2,0.1261,13,0.2512,251.00,0.2834
266,5,0.6302,5,0.7361,736.00,0.7784
479,6,0.8961,7,0.9557,955.00,0.9069
109,2,0.5110,17,0.4993,499.00,0.5444
82,0,0.2802,2,0.1656,165.00,0.2492
32,0,0.2491,3,0.0000,0.00,0.0790
125,4,0.5629,2,0.5125,512.00,0.4396
68,2,0.1313,18,0.3844,384.00,0.3165
93,4,0.3437,18,0.5765,576.00,0.5381
82,1,0.2399,3,0.2957,295.00,0.2329
95,3,0.3202,19,0.4411,441.00,0.5071
105,3,0.5986,19,0.7405,740.00,0.7683
114,2,0.3159,13,0.5035,503.00,0.5181
272,8,0.6269,18,0.8604,860.00,0.7982
56,1,0.1306,15,0.1004,100.00,0.0213
235,6,0.8183,3,1.0000,1000.00,1.0000
371,6,0.5626,7,0.8570,856.00,0.8960
202,4,0.9467,5,0.6906,690.00,0.5930
184,4,0.9670,4,0.7966,796.00,0.8250
187,2,0.3740,3,0.4429,442.00,0.3677
154,3,0.3873,18,0.5483,548.00,0.5875
44,1,0.3333,11,0.2507,250.00,0.2278
149,2,0.5541,3,0.6440,643.00,0.6201
93,4,0.5492,15,0.6642,664.00,0.6264
145,3,0.3924,9,0.5571,557.00,0.6072
114,3,0.5388,18,0.5565,556.00,0.4858
398,9,0.8765,19,1.0000,1000.00,1.0000
481,6,0.5880,7,0.6834,683.00,0.7311
283,4,0.9337,12,0.9436,943.00,1.0000
426,8,0.6242,13,0.7273,727.00,0.7231
436,6,0.8469,19,0.9197,919.00,0.8712
76,1,0.0632,16,0.1277,127.00,0.1684
86,1,0.5088,12,0.3879,387.00,0.4127
164,4,0.5004,0,0.5811,581.00,0.6055
44,1,0.1762,4,0.1572,157.00,0.2009
99,0,0.1407,20,0.0000,0.00,0.0139
318,8,0.7843,2,0.9133,913.00,1.0000
96,2,0.3816,6,0.4673,467.00,0.5645
84,2,0.3112,7,0.2335,233.00,0.1849
99,1,0.0545,10,0.2859,285.00,0.3599
128,2,0.4296,4,0.4114,411.00,0.4784
180,5,0.7029,20,0.7167,716.00,0.6236
71,0,0.2386,3,0.2165,216.00,0.1173
268,5,0.6180,17,0.8164,816.00,0.8756
159,4,0.7724,12,0.5715,571.00,0.4971
301,9,0.6226,18,0.8717,871.00,0.8264
99,2,0.2873,19,0.3855,385.00,0.3154
440,6,0.9850,7,0.8115,811.00,0.8859
63,1,0.3205,10,0.2822,282.00,0.3728
31,1,0.2800,5,0.2791,279.00,0.2906
134,2,0.4385,3,0.6216,621.00,0.6883
339,6,0.8742,16,1.0000,1000.00,1.0000
183,3,0.5686,2,0.5646,564.00,0.6545
195,3,0.3485,3,0.3670,367.00,0.3262
91,1,0.1159,19,0.3298,329.00,0.2822
163,5,0.9028,3,0.8149,814.00,0.7498
195,3,0.5266,15,0.5147,514.00,0.5084
473,6,0.7120,6,0.7559,755.00,0.7117
287,8,0.9481,9,0.7985,798.00,0.8655
155,2,0.5393,6,0.5863,586.00,0.6442
108,4,0.3839,11,0.5576,557.00,0.5628
175,2,0.3337,20,0.2640,263.00,0.3590
266,5,0.8628,12,0.8007,800.00,0.8823
158,6,0.6339,15,0.6242,624.00,0.5984
100,1,0.5823,4,0.2791,279.00,0.2057
106,1,0.4351,0,0.2776,277.00,0.3303
388,9,0.6637,12,0.9133,913.00,0.8683
311,10,0.7925,5,0.9339,933.00,0.8414
80,2,0.5375,17,0.5893,589.00,0.6360
376,6,0.7285,11,0.8841,884.00,0.8986
126,2,0.4936,6,0.4198,419.00,0.4572
175,4,0.4978,15,0.7342,734.00,0.7765
179,4,0.3113,14,0.6589,658.00,0.6541
162,2,0.4201,14,0.4718,471.00,0.3728
50,1,0.3038,3,0.3856,385.00,0.2890
165,1,0.3413,9,0.2012,201.00,0.2880
206,4,0.6212,11,0.7525,752.00,0.7035
194,7,0.5783,19,0.8958,895.00,0.8257
174,10,0.7838,3,0.9409,940.00,0.9328
163,4,0.5017,15,0.4973,497.00,0.5549
74,0,0.0841,5,0.0149,14.00,0.0000
199,3,0.5686,0,0.4466,446.00,0.5452
42,0,0.1855,18,0.2089,208.00,0.2292
91,1,0.1610,2,0.3893,389.00,0.3459
326,6,0.6620,11,0.8620,862.00,0.7712
84,3,0.5813,11,0.5730,572.00,0.5950
88,0,0.1666,11,0.1159,115.00,0.0389
99,3,0.4488,9,0.5827,582.00,0.6207
317,9,0.6085,18,0.7889,788.00,0.7592
454,4,0.6155,11,0.7366,736.00,0.6923
293,6,0.5582,5,0.8074,807.00,0.8578
53,1,0.1294,5,0.0323,32.00,0.1181
466,8,0.9038,17,0.8306,830.00,0.8809
40,0,0.2897,15,0.1145,114.00,0.1655
103,1,0.3399,13,0.2736,273.00,0.3690
412,6,0.9507,19,0.9630,963.00,0.9639
485,7,0.6932,17,0.9134,913.00,0.8758
45,1,0.1233,9,0.2300,229.00,0.2789
269,5,0.6058,19,0.6480,648.00,0.6733
138,1,0.5021,9,0.4925,492.00,0.4647
233,7,0.6249,14,0.8635,863.00,0.8295
61,1,0.1183,17,0.2954,295.00,0.2037
124,2,0.5443,18,0.5873,587.00,0.6230
112,3,0.3976,1,0.3952,395.00,0.3837
89,1,0.2283,6,0.0779,77.00,0.1195
172,7,0.7574,6,0.8644,864.00,0.8373
196,2,0.4060,1,0.2901,290.00,0.3411
41,0,0.2907,14,0.2376,237.00,0.3101
332,5,0.9447,3,1.0000,1000.00,1.0000
97,2,0.2756,11,0.4878,487.00,0.5789
330,8,0.7955,2,0.8853,885.00,0.9651
36,0,0.2346,3,0.0980,97.00,0.0558
84,3,0.5231,4,0.4728,472.00,0.5467
68,1,0.2608,7,0.2954,295.00,0.2460
422,5,0.8881,0,0.7691,769.00,0.7770
193,2,0.4934,10,0.2984,298.00,0.3418
141,3,0.5379,14,0.6751,675.00,0.5778
110,2,0.5620,13,0.5621,562.00,0.5713
131,4,0.4559,16,0.5015,501.00,0.5559
171,3,0.3416,10,0.4814,481.00,0.4662
252,4,0.7978,0,0.6364,636.00,0.5504
101,2,0.4075,8,0.3125,312.00,0.3021
139,3,0.5677,1,0.4881,488.00,0.4920
86,4,0.3939,16,0.4666,466.00,0.4592
423,8,0.7201,7,0.6654,665.00,0.5914
82,4,0.3487,9,0.5367,536.00,0.5891
109,2,0.4777,8,0.2729,272.00,0.3659
268,8,0.9959,11,1.0000,1000.00,0.9982
447,7,0.7298,12,0.7172,717.00,0.7393
405,4,0.6825,11,0.6583,658.00,0.7434
101,2,0.4202,4,0.3831,383.00,0.4136
160,2,0.4984,4,0.4406,440.00,0.5230
400,6,0.6484,16,0.8317,831.00,0.8818
175,3,0.5517,14,0.6763,676.00,0.6387
300,6,0.6114,0,0.8557,855.00,0.7752
88,2,0.3296,5,0.3826,382.00,0.4234
85,2,0.1461,16,0.3681,368.00,0.3017
491,5,0.6324,0,0.8873,887.00,0.8821
43,2,0.1957,16,0.2361,236.00,0.1596
171,3,0.4488,3,0.3751,375.00,0.4641
81,1,0.3456,14,0.2393,239.00,0.2913
375,6,0.6594,2,0.8101,810.00,0.8112
86,2,0.5993,17,0.4417,441.00,0.4985
156,8,0.9557,16,1.0000,1000.00,1.0000
51,0,0.2805,10,0.2225,222.00,0.2043
272,7,0.7818,13,0.9942,994.00,0.9847
129,3,0.3411,14,0.3953,395.00,0.3734
181,2,0.5816,2,0.5629,562.00,0.6362
341,8,0.5687,11,0.6593,659.00,0.6312
54,1,0.1529,8,0.3109,310.00,0.2496
173,2,0.4001,1,0.3517,351.00,0.2969
172,10,0.7544,2,0.7759,775.00,0.7910
119,1,0.3916,12,0.1952,195.00,0.2049
116,3,0.5902,4,0.5364,536.00,0.5747
388,4,0.6117,4,0.5094,509.00,0.5720
48,1,0.2706,5,0.4211,421.00,0.5184
