word_count,urgent_keyword_count,sentiment_score,historical_ticket_count,crisis_severity_index,recommended_grant,dropout_risk
1.0000,1.0000,0.0416,3,0.8463,846.00,0.7920
1.0000,1.0000,0.1227,10,1.0000,1000.00,0.9248
0.6100,0.2000,0.7690,19,0.1829,182.00,0.2741
1.0000,0.6000,0.4825,10,0.5673,567.00,0.5037
1.0000,1.0000,0.1326,3,0.7762,776.00,0.7607
1.0000,1.0000,0.1538,8,0.8942,894.00,0.8127
1.0000,0.4000,0.4771,20,0.6447,644.00,0.6957
0.8300,0.8000,0.2331,1,0.7370,736.00,0.7295
0.3100,0.4000,0.6147,16,0.3157,315.00,0.2411
1.0000,0.8000,0.2977,1,0.6821,682.00,0.5941
1.0000,0.8000,0.4150,4,0.6199,619.00,0.6315
0.8100,0.2000,0.4990,11,0.2138,213.00,0.2928
1.0000,0.2000,0.3106,11,0.5478,547.00,0.5463
1.0000,0.4000,0.2571,8,0.6516,651.00,0.6910
1.0000,0.8000,0.1134,1,0.7575,757.00,0.7487
1.0000,0.8000,0.2993,1,0.8367,836.00,0.8797
1.0000,0.2000,0.3029,15,0.3067,306.00,0.4029
1.0000,1.0000,0.1603,4,0.9110,910.00,0.9932
1.0000,1.0000,0.0209,12,1.0000,1000.00,0.9124
1.0000,0.4000,0.2942,4,0.6830,683.00,0.6863
0.4200,0.4000,0.8743,12,0.2890,288.00,0.2914
0.7600,0.4000,0.9978,1,0.1611,161.00,0.1219
0.8100,0.6000,0.4543,12,0.6463,646.00,0.5486
0.7700,0.2000,0.9755,16,0.2055,205.00,0.2513
0.5300,0.2000,0.6483,17,0.4085,408.00,0.3809
1.0000,0.8000,0.0496,2,0.9455,945.00,0.9609
0.9400,0.4000,0.9838,16,0.1646,164.00,0.0847
1.0000,0.4000,0.4154,18,0.5374,537.00,0.4859
1.0000,0.8000,0.1637,8,0.6126,612.00,0.5978
0.4500,0.2000,0.5565,16,0.4299,429.00,0.3805
1.0000,0.4000,0.4281,0,0.5751,575.00,0.6173
1.0000,0.8000,0.4094,3,0.7912,791.00,0.7225
1.0000,1.0000,0.0282,3,0.9344,934.00,0.9270
1.0000,1.0000,0.0285,8,0.9501,950.00,1.0000
1.0000,1.0000,0.1662,11,0.8132,813.00,0.7771
0.5300,0.0000,0.8956,5,0.1828,182.00,0.2590
1.0000,1.0000,0.1752,3,0.8221,822.00,0.9217
0.9400,0.6000,0.4943,7,0.5330,533.00,0.6264
1.0000,1.0000,0.0624,10,0.9521,952.00,1.0000
0.9600,0.2000,0.6864,3,0.2767,276.00,0.2105
1.0000,1.0000,0.1845,10,0.8387,838.00,0.7641
1.0000,0.4000,0.4384,13,0.4016,401.00,0.4819
1.0000,1.0000,0.0039,8,1.0000,1000.00,1.0000
0.7800,0.2000,0.7769,12,0.3108,310.00,0.3402
1.0000,0.4000,0.4733,19,0.4089,408.00,0.3823
1.0000,1.0000,0.1746,18,0.9139,913.00,0.9116
1.0000,1.0000,0.1938,18,0.9393,939.00,0.9343
0.3900,0.0000,0.6928,14,0.2207,220.00,0.2428
1.0000,1.0000,0.0197,18,0.9535,953.00,0.9831
0.8900,0.2000,0.9503,14,0.0995,99.00,0.0743
1.0000,0.4000,0.2150,10,0.4850,485.00,0.4932
1.0000,0.6000,0.3855,3,0.4785,478.00,0.4852
0.4000,0.2000,0.5769,9,0.4487,448.00,0.3890
1.0000,1.0000,0.0475,10,0.8220,822.00,0.7961
1.0000,1.0000,0.0708,5,0.9203,920.00,0.9712
1.0000,1.0000,0.0848,11,1.0000,1000.00,1.0000
1.0000,1.0000,0.1286,11,0.9687,968.00,0.9509
1.0000,0.8000,0.0086,6,1.0000,1000.00,1.0000
1.0000,1.0000,0.0655,0,0.9141,914.00,0.9716
0.4200,0.4000,0.7912,19,0.3586,358.00,0.4360
0.8900,0.0000,0.6061,9,0.1821,182.00,0.1641
1.0000,0.2000,0.5282,16,0.4970,497.00,0.4858
1.0000,0.2000,0.4614,7,0.2095,209.00,0.2838
1.0000,1.0000,0.0933,13,0.9605,960.00,0.9947
1.0000,0.4000,0.2141,6,0.5563,556.00,0.6540
1.0000,1.0000,0.1764,5,1.0000,1000.00,0.9800
0.5900,0.2000,0.6987,14,0.4125,412.00,0.4484
1.0000,1.0000,0.0921,7,0.9555,955.00,1.0000
1.0000,0.6000,0.2931,12,0.6659,665.00,0.6485
0.9200,0.4000,0.6355,1,0.2477,247.00,0.3233
1.0000,0.8000,0.4587,17,0.5871,587.00,0.5786
1.0000,1.0000,0.0791,10,1.0000,1000.00,1.0000
0.5700,0.2000,0.6622,9,0.3260,325.00,0.4189
1.0000,1.0000,0.0248,13,1.0000,1000.00,0.9542
1.0000,1.0000,0.0745,8,0.9000,900.00,0.8121
1.0000,1.0000,0.1228,11,1.0000,1000.00,1.0000
1.0000,1.0000,0.0964,9,0.9721,972.00,1.0000
1.0000,0.8000,0.0573,8,0.7440,743.00,0.6932
1.0000,1.0000,0.0785,11,0.9839,983.00,0.9826
1.0000,0.8000,0.4323,18,0.5877,587.00,0.6437
1.0000,0.8000,0.0781,4,0.6785,678.00,0.6571
0.6800,0.4000,0.7421,20,0.2427,242.00,0.2301
1.0000,1.0000,0.0052,5,1.0000,1000.00,1.0000
1.0000,0.8000,0.5261,12,0.6010,601.00,0.5728
1.0000,0.2000,0.3864,9,0.4429,442.00,0.4725
1.0000,0.4000,0.3048,19,0.5970,596.00,0.5344
1.0000,0.6000,0.2697,15,0.6848,684.00,0.6938
1.0000,0.2000,0.5499,15,0.2253,225.00,0.1858
0.5800,0.2000,0.6431,16,0.1918,191.00,0.2269
1.0000,0.8000,0.4842,2,0.6355,635.00,0.6324
1.0000,1.0000,0.1407,9,0.8156,815.00,0.7937
1.0000,0.4000,0.3504,15,0.6850,685.00,0.7151
1.0000,0.8000,0.1113,3,0.7115,711.00,0.6550
1.0000,1.0000,0.1025,10,0.9643,964.00,0.8870
1.0000,1.0000,0.0594,9,1.0000,1000.00,0.9662
1.0000,1.0000,0.0310,3,0.8400,839.00,0.7997
0.5600,0.4000,0.6090,17,0.5288,528.00,0.5499
1.0000,1.0000,0.0355,10,0.7822,782.00,0.7954
0.7800,0.4000,0.8899,18,0.4004,400.00,0.3740
0.9600,0.2000,0.4432,1,0.5608,560.00,0.5627
0.9300,0.8000,0.4224,16,0.5468,546.00,0.5287
1.0000,0.4000,0.2692,5,0.5964,596.00,0.6566
0.6800,0.2000,0.7782,6,0.2545,254.00,0.2840
1.0000,1.0000,0.0719,2,1.0000,1000.00,1.0000
0.6400,0.2000,0.6237,5,0.1968,196.00,0.1366
1.0000,0.6000,0.5115,7,0.4578,457.00,0.4979
1.0000,0.4000,0.5352,9,0.3665,366.00,0.3541
1.0000,0.6000,0.4540,15,0.6193,619.00,0.6766
0.6200,0.0000,0.8920,13,0.1201,120.00,0.2170
0.9200,0.0000,0.8059,14,0.1089,108.00,0.0930
1.0000,0.8000,0.3580,11,0.7252,725.00,0.7705
1.0000,0.6000,0.3530,7,0.6535,653.00,0.6292
0.9400,0.0000,0.8408,3,0.0529,52.00,0.1298
0.9600,0.4000,0.3554,5,0.6518,651.00,0.7213
1.0000,1.0000,0.0423,6,1.0000,1000.00,1.0000
1.0000,0.4000,0.5423,5,0.3861,386.00,0.3214
0.9000,0.6000,0.4645,16,0.6457,645.00,0.5916
1.0000,1.0000,0.1946,17,0.9528,952.00,0.9281
1.0000,0.4000,0.3919,5,0.6886,688.00,0.6282
1.0000,0.6000,0.4760,7,0.5975,597.00,0.6844
1.0000,1.0000,0.0705,3,0.7998,799.00,0.8331
0.5700,0.2000,0.5935,7,0.2883,288.00,0.2518
1.0000,0.6000,0.5428,12,0.5166,516.00,0.4923
1.0000,0.8000,0.4152,15,0.7620,762.00,0.7433
1.0000,1.0000,0.0279,4,1.0000,1000.00,0.9138
0.7800,0.2000,0.9985,8,0.2163,216.00,0.2099
1.0000,0.8000,0.2062,4,0.7135,713.00,0.7214
0.9800,0.4000,0.2760,8,0.5595,559.00,0.5581
0.5400,0.4000,0.9373,17,0.3348,334.00,0.2849
0.9500,0.6000,0.3961,0,0.7253,725.00,0.7005
1.0000,1.0000,0.1747,5,0.7553,755.00,0.7425
1.0000,0.6000,0.2904,17,0.6183,618.00,0.5776
0.5200,0.4000,0.9736,1,0.2857,285.00,0.2079
1.0000,1.0000,0.0506,8,1.0000,1000.00,0.9936
0.9700,0.4000,0.9155,2,0.1876,187.00,0.1507
1.0000,0.6000,0.3607,11,0.7952,795.00,0.7605
0.9200,0.4000,0.3535,20,0.6910,690.00,0.7434
1.0000,0.4000,0.2972,3,0.6740,673.00,0.6662
1.0000,1.0000,0.1449,16,0.9181,918.00,0.9214
1.0000,0.4000,0.5131,17,0.5113,511.00,0.5099
0.9300,0.0000,0.8898,5,0.0000,0.00,0.0000
1.0000,0.6000,0.5175,2,0.5345,534.00,0.4759
0.3500,0.4000,0.6866,7,0.3468,346.00,0.3629
0.7800,0.4000,0.7806,13,0.1717,171.00,0.1443
1.0000,1.0000,0.1616,14,1.0000,1000.00,0.9560
1.0000,1.0000,0.1542,17,0.7397,739.00,0.7570
0.3600,0.2000,0.8932,15,0.2280,227.00,0.1582
0.8500,0.6000,0.5136,5,0.5765,576.00,0.4899
0.4600,0.2000,0.5725,19,0.1890,188.00,0.2425
0.3500,0.2000,0.6524,3,0.2364,236.00,0.2796
1.0000,1.0000,0.1829,4,0.8620,862.00,0.7946
1.0000,0.6000,0.5050,17,0.5474,547.00,0.4768
0.6000,0.4000,0.6501,8,0.3729,372.00,0.3240
1.0000,0.2000,0.2194,2,0.4367,436.00,0.3699
1.0000,0.4000,0.4523,3,0.5410,541.00,0.6228
0.5100,0.0000,0.6874,7,0.2474,247.00,0.3060
1.0000,1.0000,0.0490,3,1.0000,1000.00,0.9414
0.4300,0.4000,0.6431,7,0.2898,289.00,0.3413
1.0000,0.4000,0.4111,16,0.4655,465.00,0.5221
1.0000,0.6000,0.5492,17,0.6910,690.00,0.6247
1.0000,0.4000,0.3782,14,0.5275,527.00,0.6197
0.4500,0.2000,0.6730,8,0.3036,303.00,0.3554
1.0000,0.6000,0.2959,0,0.6981,698.00,0.7143
1.0000,0.6000,0.5248,13,0.5890,588.00,0.6229
1.0000,1.0000,0.0374,12,1.0000,1000.00,0.9980
1.0000,1.0000,0.1916,11,0.8776,877.00,0.8515
1.0000,0.2000,0.3332,4,0.5025,502.00,0.4309
1.0000,0.2000,0.4587,18,0.3632,363.00,0.4561
1.0000,0.6000,0.4092,19,0.4605,460.00,0.4472
1.0000,0.4000,0.2886,1,0.3868,386.00,0.3387
0.9800,0.2000,0.2067,2,0.5529,552.00,0.5327
1.0000,0.4000,0.2161,0,0.4852,485.00,0.5789
0.9400,0.4000,0.6227,13,0.5376,537.00,0.5517
1.0000,1.0000,0.1087,11,0.8483,848.00,0.7620
1.0000,0.6000,0.2277,17,0.7178,717.00,0.7155
1.0000,1.0000,0.0043,9,1.0000,1000.00,0.9633
1.0000,0.4000,0.4025,5,0.4974,497.00,0.4091
0.5900,0.2000,0.7691,3,0.1505,150.00,0.1438
0.9000,0.2000,0.2590,12,0.3753,375.00,0.4371
1.0000,0.6000,0.3472,12,0.6555,655.00,0.5773
0.4500,0.4000,0.8865,17,0.1843,184.00,0.2549
1.0000,1.0000,0.0011,6,0.8499,849.00,0.8000
1.0000,0.8000,0.4356,3,0.6005,600.00,0.5487
1.0000,1.0000,0.1141,19,0.9253,925.00,0.9843
0.7000,0.2000,0.6443,17,0.3164,316.00,0.2837
0.7000,0.4000,0.6058,7,0.5608,560.00,0.5745
1.0000,0.4000,0.4755,1,0.3881,388.00,0.4314
0.7300,0.2000,0.9432,4,0.0715,71.00,0.0000
1.0000,0.6000,0.5170,14,0.4442,444.00,0.4211
0.4900,0.0000,0.5593,12,0.3559,355.00,0.3634
1.0000,0.6000,0.5399,3,0.6158,615.00,0.6559
1.0000,1.0000,0.1794,10,0.7535,753.00,0.7208
1.0000,1.0000,0.1340,6,0.8457,845.00,0.7993
0.9200,0.4000,0.5082,15,0.6094,609.00,0.5451
1.0000,1.0000,0.1804,11,0.7621,762.00,0.8096
1.0000,0.2000,0.5002,0,0.2472,247.00,0.1548
0.9400,0.2000,0.4730,17,0.1909,190.00,0.1284
1.0000,1.0000,0.0335,14,0.8722,872.00,0.7893
1.0000,1.0000,0.0840,4,0.9766,976.00,0.9644
1.0000,1.0000,0.0566,7,0.9729,972.00,0.9939
0.9700,0.6000,0.2949,16,0.6028,602.00,0.6097
1.0000,1.0000,0.0225,14,0.7547,754.00,0.7781
1.0000,1.0000,0.0924,1,0.9885,988.00,1.0000
0.8900,0.0000,0.8384,17,0.1217,121.00,0.0287
1.0000,0.4000,0.4649,18,0.5347,534.00,0.4918
1.0000,0.8000,0.4021,9,0.7126,712.00,0.7284
0.8700,0.2000,0.8795,3,0.0566,56.00,0.0403
1.0000,1.0000,0.1811,6,0.7352,735.00,0.6645
1.0000,1.0000,0.0614,17,0.8035,803.00,0.8207
0.8800,0.6000,0.2317,9,0.7779,777.00,0.8296
1.0000,1.0000,0.1879,17,0.9549,954.00,0.9926
1.0000,1.0000,0.0238,7,0.8513,851.00,0.9274
0.9400,0.2000,0.5803,7,0.3179,317.00,0.2649
1.0000,0.2000,0.3810,17,0.3411,341.00,0.3011
1.0000,0.8000,0.2502,12,0.8681,868.00,0.7987
1.0000,0.6000,0.2823,6,0.6632,663.00,0.7444
1.0000,1.0000,0.0721,6,1.0000,1000.00,0.9022
1.0000,0.8000,0.5355,0,0.5726,572.00,0.6413
1.0000,0.6000,0.4378,12,0.4368,436.00,0.3879
1.0000,0.2000,0.3138,7,0.3769,376.00,0.2775
1.0000,1.0000,0.1606,8,0.8797,879.00,0.9447
1.0000,0.2000,0.4921,18,0.5151,515.00,0.5610
0.6900,0.2000,0.9103,13,0.2047,204.00,0.1676
1.0000,1.0000,0.1196,3,0.8421,842.00,0.8575
0.3300,0.0000,0.7823,20,0.1477,147.00,0.2080
0.7600,0.2000,0.7134,4,0.3175,317.00,0.3057
0.5100,0.0000,0.7074,10,0.2324,232.00,0.1739
0.5700,0.0000,0.5828,5,0.0911,91.00,0.0873
1.0000,1.0000,0.0983,9,0.8570,857.00,0.9209
0.5900,0.0000,0.6346,14,0.3116,311.00,0.3863
1.0000,1.0000,0.1439,8,1.0000,1000.00,1.0000
0.7000,0.2000,0.9891,12,0.2275,227.00,0.2865
1.0000,0.6000,0.3867,18,0.6705,670.00,0.5849
1.0000,0.2000,0.4271,18,0.2702,270.00,0.2094
1.0000,0.4000,0.2411,8,0.4931,493.00,0.4718
1.0000,0.4000,0.4552,19,0.5528,552.00,0.4782
0.7500,0.4000,0.9567,19,0.3066,306.00,0.2534
0.9800,0.6000,0.2923,3,0.5581,558.00,0.5004
1.0000,0.8000,0.2655,2,0.6291,629.00,0.5806
1.0000,1.0000,0.0249,13,0.8975,897.00,0.8396
0.5200,0.2000,0.9730,1,0.2100,209.00,0.1363
1.0000,0.2000,0.4153,6,0.4834,483.00,0.5320
1.0000,0.4000,0.4832,0,0.5500,549.00,0.4998
1.0000,1.0000,0.1642,19,0.7741,774.00,0.8055
0.7200,0.4000,0.7083,8,0.4941,494.00,0.5110
0.5200,0.4000,0.6290,3,0.5631,563.00,0.6339
1.0000,1.0000,0.0973,12,0.8738,873.00,0.9665
0.4100,0.2000,0.9584,10,0.0000,0.00,0.0021
0.8500,0.6000,0.3314,3,0.7270,726.00,0.6923
1.0000,0.4000,0.3366,1,0.5196,519.00,0.5606
1.0000,1.0000,0.1190,0,1.0000,1000.00,0.9250
1.0000,0.4000,0.3402,16,0.4448,444.00,0.3691
1.0000,0.8000,0.3032,1,0.7417,741.00,0.6924
1.0000,0.8000,0.4571,10,0.6534,653.00,0.6676
1.0000,1.0000,0.0280,3,1.0000,1000.00,1.0000
0.6000,0.2000,0.8137,8,0.2459,245.00,0.2730
1.0000,0.4000,0.3213,17,0.5675,567.00,0.6481
0.3500,0.4000,0.6296,12,0.4848,484.00,0.4321
1.0000,0.6000,0.5335,14,0.3948,394.00,0.3549
1.0000,1.0000,0.0222,8,1.0000,1000.00,1.0000
0.9400,0.2000,0.4929,11,0.3824,382.00,0.4397
1.0000,0.4000,0.3843,4,0.6201,620.00,0.7125
1.0000,1.0000,0.1853,19,0.8840,884.00,0.9360
1.0000,0.6000,0.2018,6,0.6401,640.00,0.6770
0.3900,0.0000,0.7023,4,0.3446,344.00,0.2937
1.0000,0.6000,0.2934,19,0.4461,446.00,0.3916
0.8700,0.2000,0.6459,8,0.1864,186.00,0.2495
0.9100,0.8000,0.2505,19,0.7360,735.00,0.6975
1.0000,1.0000,0.0070,17,0.8462,846.00,0.7513
1.0000,1.0000,0.1878,19,0.9592,959.00,0.9723
1.0000,1.0000,0.0618,17,0.9255,925.00,0.8993
1.0000,1.0000,0.1746,1,1.0000,1000.00,1.0000
1.0000,0.4000,0.2999,20,0.4145,414.00,0.3982
0.8000,0.2000,0.6599,18,0.4293,429.00,0.3961
1.0000,0.2000,0.5165,6,0.2288,228.00,0.2712
1.0000,1.0000,0.0965,5,1.0000,1000.00,0.9083
1.0000,1.0000,0.0158,5,1.0000,1000.00,0.9637
0.6300,0.0000,0.9718,8,0.0872,87.00,0.0035
1.0000,0.4000,0.4339,1,0.3596,359.00,0.2660
1.0000,0.4000,0.4527,0,0.3717,371.00,0.4461
1.0000,0.4000,0.5095,15,0.3933,393.00,0.4814
1.0000,1.0000,0.1611,10,0.9806,980.00,0.9409
1.0000,0.6000,0.3248,16,0.7276,727.00,0.6813
0.7000,0.2000,0.7600,4,0.0918,91.00,0.1142
0.4000,0.4000,0.8817,15,0.2871,287.00,0.3586
1.0000,1.0000,0.1074,1,0.7521,752.00,0.8087
1.0000,0.2000,0.2727,1,0.4875,487.00,0.3978
1.0000,1.0000,0.0479,17,0.8626,862.00,0.9457
1.0000,0.4000,0.4355,2,0.5258,525.00,0.5760
1.0000,0.6000,0.4905,1,0.5471,547.00,0.5834
1.0000,1.0000,0.1559,5,1.0000,1000.00,1.0000
1.0000,0.8000,0.2308,5,0.7261,726.00,0.7732
0.5000,0.2000,0.9248,9,0.1909,190.00,0.1303
1.0000,0.4000,0.4899,11,0.5403,540.00,0.6021
0.7500,0.2000,0.6008,9,0.3971,397.00,0.4120
1.0000,1.0000,0.0531,14,1.0000,1000.00,1.0000
0.6200,0.2000,0.6239,8,0.2245,224.00,0.2493
0.3500,0.2000,0.9116,14,0.1678,167.00,0.1926
1.0000,1.0000,0.0117,13,0.8747,874.00,0.8288
0.7400,0.4000,0.8430,15,0.2649,264.00,0.3354
0.9900,0.4000,0.2969,9,0.4259,425.00,0.3934
1.0000,0.2000,0.3273,10,0.3167,316.00,0.3493
0.7800,0.0000,0.6581,10,0.2580,257.00,0.1768
1.0000,0.6000,0.3987,5,0.6726,672.00,0.6637
1.0000,0.8000,0.0945,7,0.8525,852.00,0.7738
0.9800,0.4000,0.8128,13,0.4467,446.00,0.3641
0.4900,0.2000,0.8297,5,0.3433,343.00,0.2646
0.9100,0.2000,0.5798,5,0.3412,341.00,0.3337
1.0000,0.6000,0.3503,1,0.5713,571.00,0.5014
1.0000,0.2000,0.7247,19,0.3087,308.00,0.3707
1.0000,1.0000,0.1013,9,0.8990,898.00,0.9325
1.0000,1.0000,0.1355,8,0.8036,803.00,0.7317
1.0000,0.6000,0.5242,19,0.4624,462.00,0.3725
1.0000,0.6000,0.4978,1,0.6927,692.00,0.6697
0.8100,0.2000,0.9897,16,0.1143,114.00,0.0212
1.0000,0.4000,0.5066,15,0.3848,384.00,0.4126
1.0000,0.8000,0.4226,5,0.7581,758.00,0.8259
1.0000,0.6000,0.4242,16,0.6736,673.00,0.6082
0.4400,0.0000,0.9274,10,0.0696,69.00,0.1597
1.0000,1.0000,0.0415,18,0.7885,788.00,0.7127
0.9700,0.0000,0.8023,19,0.0470,46.00,0.0000
0.8400,0.2000,0.2710,12,0.4183,418.00,0.4303
1.0000,1.0000,0.0910,13,1.0000,1000.00,1.0000
1.0000,0.6000,0.4114,3,0.6736,673.00,0.6859
1.0000,1.0000,0.1646,16,0.7300,730.00,0.7068
1.0000,1.0000,0.0949,9,0.9310,930.00,0.8992
0.9400,0.2000,0.7250,18,0.3341,334.00,0.2697
1.0000,1.0000,0.0294,2,0.8605,860.00,0.9377
1.0000,0.4000,0.2114,13,0.5217,521.00,0.5002
1.0000,0.4000,0.4223,19,0.3748,374.00,0.4735
0.3800,0.2000,0.9406,10,0.3500,349.00,0.2566
1.0000,1.0000,0.1754,11,0.8268,826.00,0.7930
1.0000,0.4000,0.3831,9,0.5306,530.00,0.5455
1.0000,0.2000,0.4827,19,0.5316,531.00,0.5046
1.0000,1.0000,0.0660,17,1.0000,1000.00,0.9626
1.0000,1.0000,0.1360,14,0.9731,973.00,1.0000
1.0000,1.0000,0.1633,9,0.8841,884.00,0.7899
1.0000,1.0000,0.1048,19,0.8862,886.00,0.8997
0.5200,0.2000,0.7719,13,0.1036,103.00,0.0818
1.0000,0.4000,0.2510,2,0.4797,479.00,0.4040
1.0000,1.0000,0.1671,17,0.8204,820.00,0.7926
0.8000,0.2000,0.6919,8,0.3406,340.00,0.3465
1.0000,0.2000,0.4747,15,0.3671,367.00,0.3455
1.0000,0.6000,0.5101,1,0.4039,403.00,0.3091
0.8800,0.0000,0.9781,17,0.0000,0.00,0.0576
0.5300,0.4000,0.9381,8,0.1876,187.00,0.2542
1.0000,1.0000,0.1654,10,0.7678,767.00,0.7106
0.8300,0.4000,0.7496,19,0.3955,395.00,0.4460
1.0000,0.4000,0.4532,10,0.6347,634.00,0.6410
1.0000,0.4000,0.5107,18,0.4761,476.00,0.4229
1.0000,0.6000,0.3685,12,0.6447,644.00,0.7201
0.8700,0.4000,0.5488,16,0.3668,366.00,0.2896
0.8300,0.8000,0.3887,2,0.8036,803.00,0.8630
1.0000,1.0000,0.0273,1,0.8858,885.00,0.8299
1.0000,0.2000,0.3937,11,0.3026,302.00,0.3834
0.9600,0.6000,0.3594,1,0.7449,744.00,0.6553
1.0000,1.0000,0.0535,19,0.9749,974.00,0.9727
1.0000,1.0000,0.1923,14,0.9142,914.00,0.9904
1.0000,1.0000,0.0293,8,1.0000,1000.00,0.9302
1.0000,1.0000,0.0849,8,0.9614,961.00,1.0000
0.8800,0.4000,0.6832,11,0.3870,386.00,0.3924
1.0000,0.8000,0.5241,19,0.7639,763.00,0.7887
1.0000,1.0000,0.0801,3,0.8166,816.00,0.8714
1.0000,0.6000,0.5337,1,0.5613,561.00,0.5041
1.0000,1.0000,0.0493,12,0.7811,781.00,0.7576
1.0000,0.6000,0.4779,12,0.4957,495.00,0.5945
1.0000,1.0000,0.1257,2,0.7778,777.00,0.7463
1.0000,0.2000,0.2012,14,0.5517,551.00,0.5398
1.0000,0.8000,0.3019,2,0.6477,647.00,0.7298
0.7100,0.0000,0.5586,9,0.0992,99.00,0.1397
0.3300,0.2000,0.8689,20,0.2871,287.00,0.2856
1.0000,1.0000,0.1392,3,0.9797,979.00,0.9100
1.0000,0.4000,0.2598,12,0.5147,514.00,0.5085
1.0000,1.0000,0.1251,11,0.7849,784.00,0.8036
0.5200,0.0000,0.7063,20,0.2161,216.00,0.2098
0.8600,0.2000,0.9180,7,0.2141,214.00,0.1283
0.3400,0.2000,0.7900,10,0.3124,312.00,0.3862
1.0000,0.6000,0.3285,9,0.5243,524.00,0.6075
1.0000,0.8000,0.3779,7,0.7948,794.00,0.8040
0.9700,0.0000,0.8379,14,0.2135,213.00,0.2071
1.0000,0.4000,0.3592,19,0.4625,462.00,0.4513
1.0000,1.0000,0.1812,14,0.8828,882.00,0.9523
0.8300,0.0000,0.8406,13,0.2497,249.00,0.1625
1.0000,0.6000,0.5010,11,0.4293,429.00,0.4798
1.0000,1.0000,0.0970,18,0.9158,915.00,0.9585
0.4900,0.2000,0.8397,3,0.4061,406.00,0.3580
1.0000,1.0000,0.1148,17,0.8784,878.00,0.8557
1.0000,0.4000,0.2469,9,0.4888,488.00,0.5236
0.4400,0.0000,0.7062,3,0.0887,88.00,0.0000
1.0000,1.0000,0.1007,15,0.8147,814.00,0.7485
1.0000,0.4000,0.4165,1,0.3918,391.00,0.3925
1.0000,0.6000,0.4370,6,0.4976,497.00,0.5465
0.8100,0.8000,0.2041,6,0.9293,929.00,0.9533
1.0000,0.4000,0.2252,6,0.5103,510.00,0.5425
0.4500,0.4000,0.7353,13,0.4039,403.00,0.4173
1.0000,0.4000,0.4496,5,0.3198,319.00,0.4073
1.0000,0.6000,0.2032,14,0.5764,576.00,0.5402
1.0000,1.0000,0.1547,17,0.9765,976.00,0.9863
1.0000,0.4000,0.2052,1,0.6373,637.00,0.5663
1.0000,0.8000,0.1528,6,0.7038,703.00,0.7745
0.4100,0.2000,0.6684,14,0.3767,376.00,0.2786
1.0000,0.4000,0.2002,15,0.5810,581.00,0.5759
1.0000,0.6000,0.4286,3,0.4666,466.00,0.4238
1.0000,0.6000,0.2955,10,0.6632,663.00,0.7415
0.9000,0.4000,0.5144,20,0.4676,467.00,0.5104
1.0000,1.0000,0.1391,8,0.9544,954.00,1.0000
1.0000,1.0000,0.1345,8,0.8982,898.00,0.9778
1.0000,0.6000,0.3550,12,0.6487,648.00,0.6299
1.0000,0.8000,0.3424,19,0.7737,773.00,0.8121
1.0000,1.0000,0.1957,15,0.7215,721.00,0.6847
1.0000,0.8000,0.2885,14,0.5614,561.00,0.5630
0.5800,0.4000,0.6294,7,0.3248,324.00,0.3197
1.0000,0.4000,0.3843,5,0.5667,566.00,0.6646
1.0000,0.6000,0.2652,15,0.5825,582.00,0.6527
0.8600,0.4000,0.3788,0,0.4096,409.00,0.3332
1.0000,0.6000,0.4805,7,0.4953,495.00,0.4813
0.3700,0.2000,0.6423,2,0.2508,250.00,0.2788
0.4800,0.0000,0.9281,6,0.0120,11.00,0.0000
1.0000,0.4000,0.3990,10,0.3667,366.00,0.3798
0.9400,0.2000,0.6868,4,0.2758,275.00,0.3685
0.7400,0.2000,0.7296,5,0.1698,169.00,0.2162
1.0000,0.8000,0.2308,17,0.8272,827.00,0.7934
1.0000,1.0000,0.1636,16,0.8720,871.00,0.7774
1.0000,0.2000,0.2551,9,0.3852,385.00,0.3708
1.0000,0.8000,0.4686,2,0.7576,757.00,0.7826
1.0000,0.6000,0.2594,18,0.5437,543.00,0.4751
1.0000,1.0000,0.0225,5,1.0000,1000.00,0.9589
1.0000,1.0000,0.1158,16,0.8525,852.00,0.8433
1.0000,1.0000,0.0579,4,0.9960,995.00,0.9396
0.7300,0.2000,0.8112,16,0.3652,365.00,0.2683
1.0000,0.4000,0.2489,3,0.5111,511.00,0.6108
1.0000,1.0000,0.1554,15,0.7822,782.00,0.6940
1.0000,0.4000,0.2770,4,0.6626,662.00,0.7539
0.7500,0.4000,0.9728,17,0.3859,385.00,0.4102
0.7700,0.2000,0.9715,12,0.2676,267.00,0.2703
1.0000,1.0000,0.0902,7,0.8101,810.00,0.7481
0.6700,0.2000,0.7939,10,0.3467,346.00,0.3954
1.0000,0.8000,0.3799,15,0.7065,706.00,0.7853
1.0000,1.0000,0.0686,2,0.8158,815.00,0.7322
0.4900,0.0000,0.6798,3,0.2463,246.00,0.2441
1.0000,1.0000,0.1980,8,0.7591,759.00,0.6686
1.0000,1.0000,0.1593,11,0.8312,831.00,0.7635
0.5000,0.2000,0.9077,17,0.2147,214.00,0.3120
1.0000,1.0000,0.0899,1,0.9051,905.00,0.8296
1.0000,0.4000,0.3773,19,0.4671,467.00,0.5399
1.0000,1.0000,0.1318,4,1.0000,1000.00,0.9160
0.8500,0.2000,0.9648,6,0.0157,15.00,0.1036
0.7800,0.0000,0.5746,13,0.1387,138.00,0.2285
